DPT_CD,DPT_DSC,AGY_TYPE,OWNER_CD,OWNER_DSC,FPAP_CD,FPAP_DSC,AREA_CD,AREA_DSC,PS,MOOE,CO,NET
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.27,                                      Talim Point National High School,41,Region IV-A,3813,302,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.28,                                      Tanay National High School,41,Region IV-A,28861,2571,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.29,                                      Taytay National High School,41,Region IV-A,27059,2160,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.30,                                      Teresa National High School,41,Region IV-A,13024,1481,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.31,                                      Tuna Balibago National High School,41,Region IV-A,3941,266,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.32,                                      Vicente Madrigal National High School,41,Region IV-A,32818,2576,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.33,                                      Burgos National High School,41,Region IV-A,12703,1470,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.34,                                      San Jose National High School,41,Region IV-A,12481,1364,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.35,                                      Wawa National High School,41,Region IV-A,1799,379,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.36,                                      San Mateo National High School - Pintong Bukawe Annex,41,Region IV-A,,158,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.37,                                      Jose F. Diaz Memorial National High School,41,Region IV-A,4527,574,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.38,                                      Manuel I. Santos Memorial National High School,41,Region IV-A,17159,1922,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.39,                                      Macabud National High School,41,Region IV-A,2093,248,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.40,                                      Tagumpay National High School,41,Region IV-A,5564,682,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.41,                                      Benjamin B. Esguerra Memorial National High School,41,Region IV-A,10354,1077,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.42,                                      Abuyod National High School,41,Region IV-A,1630,214,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.43,                                      Margarito Duavit Memorial National High School (Vicente Madrigal - Pilapila Extension),41,Region IV-A,10030,1121,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.44,                                      Mahabang Parang National High School,41,Region IV-A,9128,982,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.45,                                      San Isidro National High School,41,Region IV-A,3793,343,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.46,                                      Mascap National High School - Puray Annex ,41,Region IV-A,,71,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.47,                                      Antonio C. Esguerra Memorial National High School,41,Region IV-A,4948,542,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.48,                                      Francisco P. Felix Memorial National High School  - Jica Annex,41,Region IV-A,,1728,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.49,                                      Francisco P. Felix Memorial National High School - Karangalan Annex,41,Region IV-A,,869,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.50,                                      Francisco P. Felix Memorial National High School - LTO Annex,41,Region IV-A,,625,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.51,                                      Francisco P. Felix  Memorial National High School  - Parola Annex,41,Region IV-A,,1333,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.52,                                      Regional Pilot School for the Arts,41,Region IV-A,1393,136,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.53,                                      Casimiro A. Ynares Sr. Memorial National High School,41,Region IV-A,16662,445,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.54,                                      San Guillermo National High School,41,Region IV-A,3306,384,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.55,                                      Marciana P. Catolos National High School,41,Region IV-A,2886,262,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.56,                                      Sta. Ines National High School,41,Region IV-A,933,101,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.57,                                      Guronasyon Foundation Incorporated National High School,41,Region IV-A,3546,161,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.58,                                      Hulo National High School,41,Region IV-A,696,74,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.59,                                      Jala-jala National High School,41,Region IV-A,1178,115,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.60,                                      Baras - Pinugay National High School,41,Region IV-A,459,50,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.61,                                      Manggahan National High School,41,Region IV-A,915,50,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.62,                                      Morong National High School-Lagundi Annex,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.63,                                      San Mateo National High School-Ampid II Annex,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.64,                                      Sampaloc National High School-Cuyambay Annex,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.65,                                      Jesus S. Yuico Memorial National High School,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.66,                                      Pantay National High School (Teresa National High School-Pantay Annex),41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.67,                                      Taytay National High School-Muzon Annex,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.b.68,                                      Taytay National High School-Simone Annex,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.c,                                Division/District Offices (Proper),41,Region IV-A,,5685,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.05.d,                                In-service Training (INSET),41,Region IV-A,,5067,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.06,                            Division of Batangas City,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.06.a,                                Elementary Education,41,Region IV-A,315456,8400,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.06.b,                                Secondary Education,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.06.b.01,                                      Balete National High School,41,Region IV-A,5285,463,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.06.b.02,                                      Banaba National High School,41,Region IV-A,5213,431,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.06.b.03,                                      Batangas National High School,41,Region IV-A,89767,6231,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.06.b.04,                                      Conde Labac National High School,41,Region IV-A,4592,343,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.06.b.05,                                      Paharang National High School,41,Region IV-A,5216,417,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.06.b.06,                                      Pedro S. Tolentino National High School,41,Region IV-A,4023,359,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.06.b.07,                                      Pinamucan National High School,41,Region IV-A,5422,483,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.06.b.08,                                      San Agapito National High School,41,Region IV-A,2527,101,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.06.b.09,                                      San Agustin National High School,41,Region IV-A,4128,206,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.06.b.10,                                      San Antonio National High School,41,Region IV-A,1197,116,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.06.b.11,                                      Sto. Niño National High School,41,Region IV-A,5946,500,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.06.b.12,                                      Tabangao National High School,41,Region IV-A,4461,434,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.06.b.13,                                      Talahib National High School,41,Region IV-A,4793,228,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.06.b.14,                                      Talumpok National High School,41,Region IV-A,3898,255,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.06.b.15,                                      Natalia V. Ramos (BNHS Annex),41,Region IV-A,1156,495,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.06.c,                                Division/District Offices (Proper),41,Region IV-A,,1708,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.06.d,                                In-service Training (INSET),41,Region IV-A,,632,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.07,                            Division of Cavite City,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.07.a,                                Elementary Education,41,Region IV-A,142354,3225,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.07.b,                                Secondary Education,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.07.b.01,                                      Cavite National High School,41,Region IV-A,74972,4311,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.07.b.02,                                      Sangley Point National High School,41,Region IV-A,3942,378,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.07.c,                                Division/District Offices (Proper),41,Region IV-A,,732,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.07.d,                                In-service Training (INSET),41,Region IV-A,,242,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.08,                            Division of Lipa City,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.08.a,                                Elementary Education,41,Region IV-A,254934,8312,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.08.b,                                Secondary Education,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.08.b.01,                                      Anilao National High School,41,Region IV-A,2839,304,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.08.b.02,                                      Bolbok National High School,41,Region IV-A,6004,610,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.08.b.03,                                      Bugtong na Pulo National High School,41,Region IV-A,4033,378,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.08.b.04,                                      Bulacnin National High School,41,Region IV-A,5548,637,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.08.b.05,                                      Fernando Air Base National High School,41,Region IV-A,13063,1309,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.08.b.06,                                      Inosluban-Marawoy National High School,41,Region IV-A,12788,1198,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.08.b.07,                                      Lipa City National High School,41,Region IV-A,26045,2646,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.08.b.08,                                      Lipa City National Science High School,41,Region IV-A,3013,577,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.08.b.09,                                      Lodlod National High School,41,Region IV-A,5299,551,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.08.b.10,                                      Lumbang National High School,41,Region IV-A,4867,416,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.08.b.11,                                      Pinagkawitan National High School,41,Region IV-A,9151,829,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.08.b.12,                                      Pinagtongalan National High School,41,Region IV-A,4024,374,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.08.b.13,                                      Rizal National High School,41,Region IV-A,3275,301,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.08.b.14,                                      San Celestino National High School,41,Region IV-A,4634,478,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.08.b.15,                                      San Isidro National High School,41,Region IV-A,4171,441,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.08.c,                                Division/District Offices (Proper),41,Region IV-A,,1630,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.08.d,                                In-service Training (INSET),41,Region IV-A,,625,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.09,                            Division of Lucena City,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.09.a,                                Elementary Education,41,Region IV-A,228016,7830,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.09.b,                                Secondary Education,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.09.b.01,                                      Lucena City National High School,41,Region IV-A,26991,1882,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.09.b.02,                                      Quezon National High School,41,Region IV-A,94470,6162,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.09.b.03,                                      Lucena City National High School - Dalahican Extension,41,Region IV-A,1351,1152,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.09.b.04,                                      Cotta National High School,41,Region IV-A,3046,747,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.09.b.05,                                      Gulang-Gulang National High School,41,Region IV-A,4401,488,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.09.c,                                Division/District Offices (Proper),41,Region IV-A,,1581,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.09.d,                                In-service Training (INSET),41,Region IV-A,,589,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.10,                            Division of San Pablo City,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.10.a,                                Elementary Education,41,Region IV-A,280959,7539,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.10.b,                                Secondary Education,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.10.b.01,                                      San Cristobal National High School,41,Region IV-A,3537,498,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.10.b.02,                                      San Pablo City National High School,41,Region IV-A,44963,1947,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.10.b.03,                                      Stmo. Rosario National High School,41,Region IV-A,3768,337,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.10.b.04,                                      Dolores National High School,41,Region IV-A,3029,289,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.10.b.05,                                      San Pablo City National High School (Sto. Angel Annex),41,Region IV-A,3850,405,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.10.b.06,                                      San Bartolome National High School,41,Region IV-A,4511,357,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.10.b.07,                                      Paaralang Pag-Ibig at Pag-Asa,41,Region IV-A,,50,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.10.b.08,                                      San Isidro National High School,41,Region IV-A,2415,258,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.10.b.09,                                      San Jose National High School (San Pablo City National High School - San Jose Extension),41,Region IV-A,8190,848,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.10.b.10,                                      San Vicente National High School (San Pablo City National High School - San Vicente Extension),41,Region IV-A,4764,491,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.10.b.11,                                      Col. Lauro D. Dizon Memorial National High School (San Pablo City National High School Annex),41,Region IV-A,5876,1987,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.10.b.12,                                      Del Remedio National High School,41,Region IV-A,3786,568,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.10.b.13,                                      San Pablo City Science High School,41,Region IV-A,1192,50,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.10.b.14,                                      Prudencia D. Fule Memorial National High School,41,Region IV-A,1574,133,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.10.c,                                Division/District Offices (Proper),41,Region IV-A,,1503,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.10.d,                                In-service Training (INSET),41,Region IV-A,,567,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.11,                            Division of Antipolo City,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.11.a,                                Elementary Education,41,Region IV-A,450009,19549,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.11.b,                                Secondary Education,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.11.b.01,                                      Antipolo National High School,41,Region IV-A,72150,6221,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.11.b.02,                                      Maximo L. Gatlabayan National High School (Paenaan),41,Region IV-A,12312,960,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.11.b.03,                                      Mambugan National High School,41,Region IV-A,14571,1481,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.11.b.04,                                      San Jose National High School,41,Region IV-A,34254,3860,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.11.b.05,                                      Bagong Nayon II National High School,41,Region IV-A,19556,2385,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.11.b.06,                                      Antipolo National High School - Kaysakat Extension,41,Region IV-A,,200,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.11.b.07,                                      Muntindilaw National High School,41,Region IV-A,3568,386,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.11.b.08,                                      San Roque National High School,41,Region IV-A,4002,981,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.11.b.09,                                      San Isidro National High School,41,Region IV-A,15850,1765,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.11.b.10,                                      Maximo Gatlabayan - Boso-Boso Extension,41,Region IV-A,,230,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.11.b.11,                                      Calawis National High School,41,Region IV-A,1993,172,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.11.b.12,                                      Cupang National High School (Antipolo National High School - Cupang Ext.),41,Region IV-A,11055,1198,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.11.b.13,                                      Mayamot National High School,41,Region IV-A,21956,2477,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.11.b.14,                                      San Juan National High School,41,Region IV-A,1877,207,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.11.b.15,                                      Marcelino M. Santos National High School,41,Region IV-A,4229,478,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.11.b.16,                                      Antipolo National High School - Canumay Annex,41,Region IV-A,,93,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.11.b.17,                                      Apia Integrated School,41,Region IV-A,,50,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.11.b.18,                                      Maximo Gatlabayan National High School - Canumay Annex,41,Region IV-A,,167,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.11.c,                                Division/District Offices (Proper),41,Region IV-A,,1884,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.11.d,                                In-service Training (INSET),41,Region IV-A,,1470,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.12,                            Division of Calamba City,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.12.a,                                Elementary Education,41,Region IV-A,261768,10030,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.12.b,                                Secondary Education,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.12.b.01,                                      Bubuyan National High School,41,Region IV-A,2128,133,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.12.b.02,                                      Bunggo National High School,41,Region IV-A,2595,207,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.12.b.03,                                      Buntog National High School,41,Region IV-A,1828,99,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.12.b.04,                                      Calamba National High School,41,Region IV-A,14636,860,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.12.b.05,                                      Camp Vicente Lim National High School,41,Region IV-A,19444,1894,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.12.b.06,                                      Canlubang National High School,41,Region IV-A,3886,175,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.12.b.07,"                                      Eduardo Barreto, Sr. National High School",41,Region IV-A,10776,875,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.12.b.08,                                      Calamba Bayside National High School,41,Region IV-A,12587,2597,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.12.b.09,                                      Looc National High School,41,Region IV-A,5263,557,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.12.b.10,                                      Mabato National High School,41,Region IV-A,3219,100,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.12.b.11,                                      Kapayapaan National High School,41,Region IV-A,8567,1199,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.12.b.12,                                      Majada-in National High School,41,Region IV-A,2821,277,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.12.b.13,                                      Makiling National High School,41,Region IV-A,8230,774,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.12.b.14,                                      Palo Alto National High School,41,Region IV-A,4552,443,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.12.b.15,                                      Punta National High School,41,Region IV-A,4683,317,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.12.b.16,                                      Castor Alviar National High School,41,Region IV-A,5327,519,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.12.b.17,                                      Calamba National High School - Annex,41,Region IV-A,1136,461,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.12.b.18,                                      Lecheria National High School,41,Region IV-A,1590,376,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.12.b.19,                                      Lawa National High School,41,Region IV-A,915,273,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.12.c,                                Division/District Offices (Proper),41,Region IV-A,,1231,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.12.d,                                In-service Training (INSET),41,Region IV-A,,754,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.13,                            Division of Tanauan City,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.13.a,                                Elementary Education,41,Region IV-A,157973,4634,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.13.b,                                Secondary Education,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.13.b.01,                                      Banjo Laurel National High School,41,Region IV-A,2590,186,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.13.b.02,                                      Bernardo Lirio National High School,41,Region IV-A,10438,1097,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.13.b.03,                                      Boot National High School,41,Region IV-A,4579,423,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.13.b.04,                                      Luyos National High School,41,Region IV-A,3513,340,,
